47,10.2,0.73,14.4986111111111,,,,,,,
48,0,0.75,11.3990740740741,,,,,,,
49,0,0.77,7.99861111111111,,,,,,,
50,0,0.8,6.74976851851852,,,,,,,
51,0,0.82,6.25023148148148,,,,,,,
52,6,0.87,6.80092592592593,,,,,,,
53,6,0.89,8.04976851851852,,,,,,,
54,0,0.91,8.85023148148148,,,,,,,
55,0.2,0.94,6.69861111111111,,,,,,,
56,0,0.96,6.09976851851852,,,,,,,
57,0,0.99,5.90115740740741,,,,,,,
58,0,1.01,5.85,,,,,,,
59,0,1.03,5.75069444444444,,,,,,,
60,0,1.05,5.39861111111111,,,,,,,
61,0.6,1.08,5.29930555555556,,,,,,,
62,0,1.1,5.39861111111111,,,,,,,
63,1,1.12,5.14884259259259,,,,,,,
64,0.9,1.14,5.10069444444444,,,,,,,
65,2.1,1.17,5.25115740740741,,,,,,,
66,10,1.19,5.29930555555556,,,,,,,
67,13.8,1.21,10.4993055555556,,,,,,,
68,0.4,1.23,11.2997685185185,,,,,,,
69,4.2,1.25,7.30046296296296,,,,,,,
70,0.6,1.26,7.30046296296296,,,,,,,
71,0,1.28,6.74976851851852,,,,,,,
72,0,1.31,6.15092592592593,,,,,,,
73,0,1.33,5.54907407407407,,,,,,,
74,1.4,1.35,5.50092592592593,,,,,,,
75,18.6,1.38,8.75092592592593,,,,,,,
76,0.4,1.41,12.500462962963,,,,,,,
77,6.5,1.43,9.04884259259259,,,,,,,
78,0.1,1.46,10.0990740740741,,,,,,,
79,3.7,1.49,8.64861111111111,,,,,,,
80,0,1.54,9.34976851851852,,,,,,,
81,0.9,1.57,8.85023148148148,,,,,,,
82,0,1.6,7.89930555555556,,,,,,,
83,0,1.62,7.49907407407407,,,,,,,
84,0,1.65,6.95138888888889,,,,,,,
85,0,1.67,6.5,,,,,,,
86,0,1.7,6.40069444444444,,,,,,,
87,0,1.72,5.94930555555556,,,,,,,
88,0,1.74,5.65138888888889,,,,,,,
89,0,1.76,5.25115740740741,,,,,,,
90,0,1.78,5.00138888888889,,,,,,,
91,0,1.76,4.88101851851852,,,,,,,
92,4,1.78,5.04953703703704,,,,,,,
93,5.2,1.8,6.04861111111111,,,,,,,
94,9.9,1.83,7.49907407407407,,,,,,,
95,0.4,1.86,8.29953703703704,,,,,,,
96,6,1.89,6.5,,,,,,,
97,0,1.92,6.95138888888889,,,,,,,
98,0,1.95,5.44976851851852,,,,,,,
99,0,1.99,4.95023148148148,,,,,,,
100,0,2.02,4.60115740740741,,,,,,,
101,0,2.09,4.30925925925926,,,,,,,
102,1.2,2.13,4.2400462962963,,,,,,,
103,0,2.17,4.17083333333333,,,,,,,
104,0,2.2,4.06851851851852,,,,,,,
105,0,2.24,3.90902777777778,,,,,,,
106,0,2.28,3.74050925925926,,,,,,,
107,0,2.32,3.52083333333333,,,,,,,
108,0.9,2.35,3.37939814814815,,,,,,,
109,3,2.39,3.74050925925926,,,,,,,
110,0,2.43,4.21898148148148,,,,,,,
111,0,2.5,3.99930555555555,,,,,,,
112,0,2.53,3.71041666666667,,,,,,,
113,0,2.57,3.44861111111111,,,,,,,
114,3.4,2.6,3.30115740740741,,,,,,,
115,0.3,2.63,3.6412037037037,,,,,,,
116,2.5,2.65,3.92106481481481,,,,,,,
117,0,2.68,4.36944444444444,,,,,,,
118,0,2.7,3.65925925925926,,,,,,,
119,3.3,2.72,3.5087962962963,,,,,,,
120,14,2.73,3.98125,,,,,,,
121,1.4,2.69,7.15,,,,,,,
122,0,2.71,9.1,,,,,,,
123,9.1,2.72,11.1011574074074,,,,,,,
124,1.8,2.74,12.500462962963,,,,,,,
125,0,2.76,13.0993055555556,,,,,,,
126,2,2.79,11.6006944444444,,,,,,,
127,3.3,2.81,11.7993055555556,,,,,,,
128,0,2.83,13.4002314814815,,,,,,,
129,0,2.86,11.8986111111111,,,,,,,
130,0,2.89,11.2997685185185,,,,,,,
131,0,2.96,11.1011574074074,,,,,,,
132,0.7,2.99,10.9988425925926,,,,,,,
133,0,3.02,6.40069444444444,,,,,,,
134,1,3.04,2.71134259259259,,,,,,,
135,0,3.06,2.72037037037037,,,,,,,
136,0,3.09,2.50069444444444,,,,,,,
137,0,3.11,2.50069444444444,,,,,,,
138,0,3.13,2.50069444444444,,,,,,,
139,0.3,3.15,2.50069444444444,,,,,,,
140,0,3.16,2.50069444444444,,,,,,,
141,0,3.14,2.50069444444444,,,,,,,
142,0,3.15,2.35925925925926,,,,,,,
143,0,3.17,2.19976851851852,,,,,,,
144,0,3.19,2.13958333333333,,,,,,,
145,0,3.2,2.09143518518518,,,,,,,
146,0,3.22,1.83865740740741,,,,,,,
147,0,3.24,1.70925925925926,,,,,,,
148,0,3.26,1.75138888888889,,,,,,,
149,0,3.29,1.70925925925926,,,,,,,
150,0,3.31,1.67013888888889,,,,,,,
151,0,3.33,1.70023148148148,,,,,,,
152,0,3.43,1.76041666666667,,,,,,,
153,0,3.45,1.7212962962963,,,,,,,
154,0,3.47,1.67013888888889,,,,,,,
155,5.8,3.48,1.54976851851852,,,,,,,
156,1.2,3.49,1.5287037037037,,,,,,,
157,6.5,3.5,1.73032407407407,,,,,,,
158,0.2,3.5,1.95,,,,,,,
159,0.3,3.5,2.71134259259259,,,,,,,
160,5.4,3.49,1.76944444444444,,,,,,,
161,0,3.49,1.54976851851852,,,,,,,
162,0.3,3.38,1.48958333333333,,,,,,,
163,0,3.37,1.45046296296296,,,,,,,
164,2.1,3.36,1.39930555555556,,,,,,,
165,0,3.36,1.36018518518519,,,,,,,
166,0.2,3.36,1.30902777777778,,,,,,,
167,0.4,3.36,1.27893518518519,,,,,,,
168,0.3,3.36,1.27893518518519,,,,,,,
169,0.2,3.37,1.42037037037037,,,,,,,
170,6.5,3.38,1.36921296296296,,,,,,,
171,4.2,3.39,1.95,,,,,,,
172,2.7,3.46,2.78958333333333,,,,,,,
173,0.1,3.47,2.47060185185185,,,,,,,
174,1.2,3.48,1.57083333333333,,,,,,,
175,0.3,3.5,1.45949074074074,,,,,,,
176,2.8,3.51,1.5287037037037,,,,,,,
177,11.8,3.52,1.58888888888889,,,,,,,
178,0.2,3.53,1.63101851851852,,,,,,,
179,0,3.55,1.51967592592593,,,,,,,
180,0,3.56,1.33912037037037,,,,,,,
181,0,3.57,1.14953703703704,,,,,,,
182,0,3.62,1.17060185185185,,,,,,,
183,8.8,3.63,1.33009259259259,,,,,,,
184,0.2,3.63,1.51064814814815,,,,,,,
185,0,3.64,1.36921296296296,,,,,,,
186,7.2,3.63,1.42037037037037,,,,,,,
187,8.5,3.63,1.54074074074074,,,,,,,
188,5.4,3.62,3.46967592592593,,,,,,,
189,0.6,3.61,3.77060185185185,,,,,,,
190,0,3.6,2.9912037037037,,,,,,,
191,0,3.58,1.88981481481481,,,,,,,
192,0.2,3.47,1.39930555555556,,,,,,,
193,0,3.45,1.35115740740741,,,,,,,
194,7.3,3.44,1.24884259259259,,,,,,,
195,0,3.43,1.79050925925926,,,,,,,
196,1.1,3.42,1.46851851851852,,,,,,,
197,0,3.42,1.41134259259259,,,,,,,
198,0,3.42,1.24884259259259,,,,,,,
199,1.3,3.42,1.15856481481481,,,,,,,
200,0,3.42,1.27893518518519,,,,,,,
201,0,3.43,1.23078703703704,,,,,,,
202,0,3.58,1.14953703703704,,,,,,,
203,0,3.59,1.0412037037037,,,,,,,
204,1,3.59,1.05023148148148,,,,,,,
205,3,3.59,1.08032407407407,,,,,,,
206,0,3.59,1.17962962962963,,,,,,,
207,0,3.58,1.17962962962963,,,,,,,
208,0,3.57,1.08032407407407,,,,,,,
209,0,3.55,1.05023148148148,,,,,,,
210,0.2,3.53,0.950925925925926,,,,,,,
211,1,3.51,0.929861111111111,,,,,,,
212,0,3.48,0.944907407407407,,,,,,,
213,0,3.34,0.999074074074074,,,,,,,
214,0,3.31,0.990046296296296,,,,,,,
215,3,3.28,0.914814814814815,,,,,,,
216,0,3.25,0.869675925925926,,,,,,,
217,0,3.23,0.905787037037037,,,,,,,
218,0,3.21,0.914814814814815,,,,,,,
219,3,3.19,0.938888888888889,,,,,,,
220,0,3.17,0.999074074074074,,,,,,,
221,0,3.15,0.965972222222222,,,,,,,
222,0,3.13,0.929861111111111,,,,,,,
223,0.2,3.15,0.929861111111111,,,,,,,
224,0,3.14,0.929861111111111,,,,,,,
225,0,3.12,0.929861111111111,,,,,,,
226,0,3.11,0.929861111111111,,,,,,,
227,0.1,3.1,0.929861111111111,,,,,,,
228,0,3.08,0.959953703703703,,,,,,,
229,0,3.07,0.929861111111111,,,,,,,
230,0,3.06,0.929861111111111,,,,,,,
231,0,3.04,0.875694444444444,,,,,,,
232,0,3.03,0.860648148148148,,,,,,,
233,0,3.06,0.860648148148148,,,,,,,
234,3.5,3.05,0.863657407407407,,,,,,,
235,1.5,3.03,0.884722222222222,,,,,,,
236,0,3.01,0.908796296296296,,,,,,,
237,0,2.98,0.929861111111111,,,,,,,
238,0,2.95,0.923842592592592,,,,,,,
239,0,2.92,0.914814814814815,,,,,,,
240,0,2.89,0.905787037037037,,,,,,,
241,0,2.86,0.89375,,,,,,,
242,0,2.82,0.884722222222222,,,,,,,
243,0,2.78,0.875694444444444,,,,,,,
244,0,2.67,0.863657407407407,,,,,,,
245,0,2.63,0.854629629629629,,,,,,,
246,0,2.59,0.845601851851852,,,,,,,
247,0,2.55,0.833564814814815,,,,,,,
248,0,2.51,0.824537037037037,,,,,,,
249,0,2.47,0.818518518518519,,,,,,,
250,0,2.44,0.809490740740741,,,,,,,
251,0,2.4,0.800462962962963,,,,,,,
252,0.2,2.36,0.734259259259259,,,,,,,
253,0,2.33,0.73125,,,,,,,
254,0,2.31,0.73125,,,,,,,
255,0,2.28,0.73125,,,,,,,
256,0,2.24,0.73125,,,,,,,
257,0,2.21,0.73125,,,,,,,
258,1.1,2.17,0.73125,,,,,,,
259,0.7,2.14,0.68912037037037,,,,,,,
260,0,2.1,0.598842592592593,,,,,,,
261,0.2,2.07,0.598842592592593,,,,,,,
262,0,2.03,0.598842592592593,,,,,,,
263,0,2,0.598842592592593,,,,,,,
264,1.7,1.96,0.598842592592593,,,,,,,
265,2,1.92,0.598842592592593,,,,,,,
266,1.5,1.88,0.598842592592593,,,,,,,
267,13.2,1.85,0.628935185185185,,,,,,,
268,9.7,1.81,0.953935185185185,,,,,,,
269,0.2,1.78,0.93587962962963,,,,,,,
270,13.2,1.74,0.794444444444444,,,,,,,
271,1.2,1.71,1.57986111111111,,,,,,,
272,6.2,1.67,1.57986111111111,,,,,,,
273,1.5,1.63,1.24884259259259,,,,,,,
274,0,1.58,1.0712962962963,,,,,,,
275,0,1.55,0.965972222222222,,,,,,,
276,0.5,1.51,0.923842592592592,,,,,,,
277,0,1.48,0.914814814814815,,,,,,,
278,3.1,1.45,0.905787037037037,,,,,,,
279,0,1.42,0.89375,,,,,,,
280,1.4,1.39,0.884722222222222,,,,,,,
281,3.8,1.36,0.875694444444444,,,,,,,
282,1.7,1.34,0.869675925925926,,,,,,,
283,10.4,1.31,0.923842592592592,,,,,,,
284,1.4,1.32,1.08032407407407,,,,,,,
285,4,1.29,1.14050925925926,,,,,,,
286,9.6,1.26,2.96111111111111,,,,,,,
287,11.3,1.24,3.03032407407407,,,,,,,
288,0,1.21,2.19976851851852,,,,,,,
289,1.4,1.18,1.66111111111111,,,,,,,
290,2.5,1.15,1.48958333333333,,,,,,,
291,8.5,1.12,1.48958333333333,,,,,,,
292,0,1.09,1.44143518518519,,,,,,,
293,14.1,1.05,1.6912037037037,,,,,,,
294,5.8,0.97,3.83078703703704,,,,,,,
295,0,0.93,2.19976851851852,,,,,,,
296,0,0.9,1.58888888888889,,,,,,,
297,0,0.87,1.39027777777778,,,,,,,
298,0,0.85,1.32106481481481,,,,,,,
299,0,0.82,1.26087962962963,,,,,,,
300,2.1,0.8,1.20069444444444,,,,,,,
301,1.7,0.78,1.20069444444444,,,,,,,
302,14.8,0.76,1.30902777777778,,,,,,,
303,1,0.74,4.39953703703704,,,,,,,
304,12.7,0.73,2.45856481481481,,,,,,,
305,9.5,0.74,4.79976851851852,,,,,,,
306,1,0.73,5.44976851851852,,,,,,,
307,14.1,0.71,3.37037037037037,,,,,,,
308,6.2,0.7,5.14884259259259,,,,,,,
309,6,0.69,5.79884259259259,,,,,,,
310,0.2,0.68,5.14884259259259,,,,,,,
311,1,0.67,3.52083333333333,,,,,,,
312,3.4,0.67,2.8587962962963,,,,,,,
313,1.9,0.66,2.93101851851852,,,,,,,
314,0.7,0.65,2.79861111111111,,,,,,,
315,14.3,0.66,3.00023148148148,,,,,,,
316,15.1,0.65,7.60138888888889,,,,,,,
317,6.2,0.64,10.9988425925926,,,,,,,
318,1.4,0.64,7.64953703703704,,,,,,,
319,2.5,0.63,5.50092592592593,,,,,,,
320,5.2,0.63,4.74861111111111,,,,,,,
321,4.9,0.62,5.10069444444444,,,,,,,
322,7.5,0.62,6.09976851851852,,,,,,,
323,9.6,0.61,9.15115740740741,,,,,,,
324,0,0.6,9.1,,,,,,,
325,0,0.59,6.09976851851852,,,,,,,
326,0,0.59,5.10069444444444,,,,,,,
327,0,0.58,4.71851851851852,,,,,,,
328,0,0.58,4.51990740740741,,,,,,,
329,0.5,0.57,4.33935185185185,,,,,,,
330,0,0.57,4.18888888888889,,,,,,,
331,0.1,0.57,3.98125,,,,,,,
332,0,0.57,3.74050925925926,,,,,,,
333,0,0.57,3.59907407407407,,,,,,,
334,0.2,0.56,3.4787037037037,,,,,,,
335,0.2,0.58,3.36134259259259,,,,,,,
336,0,0.58,3.25,,,,,,,
337,0,0.58,3.15972222222222,,,,,,,
338,0,0.58,3.06041666666667,,,,,,,
339,0,0.57,2.97013888888889,,,,,,,
340,0,0.57,2.87986111111111,,,,,,,
341,0,0.57,2.78958333333333,,,,,,,
342,0,0.56,2.69027777777778,,,,,,,
343,0,0.56,2.6,,,,,,,
344,0,0.55,2.50972222222222,,,,,,,
345,0,0.53,2.41944444444444,,,,,,,
346,0,0.52,2.32916666666667,,,,,,,
347,0,0.51,2.22986111111111,,,,,,,
348,0,0.51,2.26898148148148,,,,,,,
349,1.9,0.5,2.32916666666667,,,,,,,
350,0.3,0.5,2.57893518518518,,,,,,,
351,2.1,0.49,2.66018518518518,,,,,,,
352,0,0.49,2.66018518518518,,,,,,,
353,14.1,0.48,2.94907407407407,,,,,,,
354,6.2,0.48,6.84907407407407,,,,,,,
355,2.1,0.47,6.25023148148148,,,,,,,
356,0.2,0.46,4.61018518518519,,,,,,,
357,0.3,0.46,4.11967592592593,,,,,,,
358,0,0.46,3.25,,,,,,,
359,0,0.46,2.87986111111111,,,,,,,
360,0.9,0.46,2.66921296296296,,,,,,,
361,0.1,0.46,2.62106481481481,,,,,,,
362,0,0.46,2.57893518518518,,,,,,,
363,0,0.46,2.53981481481481,,,,,,,
364,0,0.46,2.50069444444444,,,,,,,
365,0.2,0.46,2.47060185185185,,,,,,,
366,0,0.46,2.43148148148148,,,,,,,
367,0,0.46,2.40138888888889,,,,,,,
368,0.2,0.47,2.35925925925926,,,,,,,
369,0,0.47,2.32916666666667,,,,,,,
370,0,0.48,2.2900462962963,,,,,,,
371,0,0.48,2.2599537037037,,,,,,,
372,1.6,0.49,2.22083333333333,,,,,,,
373,7.3,0.49,2.66018518518518,,,,,,,
374,5.2,0.5,5.10069444444444,,,,,,,
375,2.3,0.5,6.65046296296296,,,,,,,
376,0,0.54,5.04953703703704,,,,,,,
377,0,0.55,3.71041666666667,,,,,,,
378,0,0.56,3.21087962962963,,,,,,,
379,0,0.56,3.03935185185185,,,,,,,
380,0,0.56,2.8587962962963,,,,,,,
381,0,0.56,2.79861111111111,,,,,,,
382,0,0.56,2.76851851851852,,,,,,,
383,0,0.56,2.74143518518518,,,,,,,
384,0.3,0.55,2.72037037037037,,,,,,,
385,0,0.55,2.69027777777778,,,,,,,
386,0,0.49,2.66018518518518,,,,,,,
387,0,0.48,2.57893518518518,,,,,,,
388,0,0.48,2.47060185185185,,,,,,,
389,0,0.47,2.35925925925926,,,,,,,
390,4,0.47,2.2599537037037,,,,,,,
391,0.2,0.47,2.96111111111111,,,,,,,
392,1.1,0.48,2.96111111111111,,,,,,,
393,0.1,0.48,2.75949074074074,,,,,,,
394,0,0.49,2.65115740740741,,,,,,,
395,0,0.49,2.54884259259259,,,,,,,
396,0,0.5,2.45856481481481,,,,,,,
397,0.1,0.53,2.3712962962963,,,,,,,
398,0,0.54,2.28101851851852,,,,,,,
399,0,0.55,2.2900462962963,,,,,,,
400,0,0.57,2.32916666666667,,,,,,,
401,0,0.58,2.29907407407407,,,,,,,
402,0,0.59,2.26898148148148,,,,,,,
403,0,0.6,2.25092592592593,,,,,,,
404,0.3,0.61,2.22083333333333,,,,,,,
405,3.5,0.63,2.60902777777778,,,,,,,
406,12.2,0.64,4.82083333333333,,,,,,,
407,2.2,0.64,6.65046296296296,,,,,,,
408,9.1,0.66,8.45,,,,,,,
409,4.5,0.67,6.69861111111111,,,,,,,
410,3,0.69,8.04976851851852,,,,,,,
411,2.6,0.71,5.94930555555556,,,,,,,
412,2.2,0.73,5.44976851851852,,,,,,,
413,0.2,0.75,4.76064814814815,,,,,,,
414,0,0.77,4.2099537037037,,,,,,,
415,0,0.8,3.9,,,,,,,
416,0,0.82,3.81875,,,,,,,
417,0,0.87,3.74953703703704,,,,,,,
418,0,0.89,3.70138888888889,,,,,,,
419,0,0.91,3.68032407407407,,,,,,,
420,0,0.94,3.65023148148148,,,,,,,
421,0,0.96,3.62916666666667,,,,,,,
422,0,0.99,3.59907407407407,,,,,,,
423,1.1,1.01,3.56898148148148,,,,,,,
424,0.5,1.03,3.55092592592593,,,,,,,
425,0,1.03,3.52986111111111,,,,,,,
426,0.4,1.05,3.75856481481481,,,,,,,
427,0,1.08,3.68935185185185,,,,,,,
428,0,1.1,3.39143518518518,,,,,,,
429,0,1.12,3.24097222222222,,,,,,,
430,0,1.14,3.16875,,,,,,,
431,0.7,1.17,3.13865740740741,,,,,,,
432,0.3,1.19,3.13865740740741,,,,,,,
433,0,1.21,3.13865740740741,,,,,,,
434,0,1.23,3.13865740740741,,,,,,,
435,1.6,1.25,3.15069444444444,,,,,,,
436,0.8,1.26,3.21087962962963,,,,,,,
437,3.8,1.28,3.40046296296296,,,,,,,
438,2.9,1.31,4.06851851851852,,,,,,,
439,2.1,1.33,4.73055555555556,,,,,,,
440,0,1.35,4.92916666666667,,,,,,,
441,0,1.38,4.24907407407407,,,,,,,
442,0,1.41,4.02939814814815,,,,,,,
443,0.3,1.43,3.89097222222222,,,,,,,
444,0,1.46,3.74953703703704,,,,,,,
445,0,1.49,3.61111111111111,,,,,,,
446,0.4,1.54,3.46967592592593,,,,,,,
447,1.2,1.57,3.34930555555556,,,,,,,
448,6.2,1.6,3.71041666666667,,,,,,,
449,0.9,1.62,5.10069444444444,,,,,,,
450,9.2,1.65,4.71851851851852,,,,,,,
451,7.2,1.67,6.09976851851852,,,,,,,
452,0.9,1.7,6.84907407407407,,,,,,,
453,3.7,1.72,5.2,,,,,,,
454,4.9,1.74,5.44976851851852,,,,,,,
455,7.6,1.76,6.65046296296296,,,,,,,
456,0.1,1.78,7.74884259259259,,,,,,,
457,4.8,1.76,5.79884259259259,,,,,,,
458,3.7,1.78,6.09976851851852,,,,,,,
459,0.2,1.8,5.39861111111111,,,,,,,
460,0,1.83,4.8900462962963,,,,,,,
461,0,1.86,4.58009259259259,,,,,,,
462,4.1,1.89,4.79976851851852,,,,,,,
463,1.5,1.92,6.04861111111111,,,,,,,
464,0,1.95,6.09976851851852,,,,,,,
465,0,1.99,5.44976851851852,,,,,,,
466,0,2.02,4.79976851851852,,,,,,,
467,1.6,2.09,4.20092592592593,,,,,,,
468,0.9,2.13,4.14074074074074,,,,,,,
469,0,2.17,4.14074074074074,,,,,,,
470,18.5,2.2,4.30925925925926,,,,,,,
471,2.1,2.24,8.45,,,,,,,
472,0.2,2.28,6.80092592592593,,,,,,,
473,0.9,2.32,5.29930555555556,,,,,,,
474,0,2.35,5.00138888888889,,,,,,,
475,0,2.39,4.76064814814815,,,,,,,
476,0,2.43,4.51087962962963,,,,,,,
477,0,2.5,4.27013888888889,,,,,,,
478,0.3,2.53,4.04143518518518,,,,,,,
479,0,2.57,3.80972222222222,,,,,,,
480,8.6,2.6,3.70138888888889,,,,,,,
481,1.4,2.63,6.90023148148148,,,,,,,
482,16.7,2.65,8.69976851851852,,,,,,,
483,4.3,2.68,12.1002314814815,,,,,,,
484,4.4,2.7,8.90138888888889,,,,,,,
485,0,2.72,7.74884259259259,,,,,,,
486,3.3,2.73,6.59930555555556,,,,,,,
487,0,2.69,6.84907407407407,,,,,,,
488,2,2.71,6.80092592592593,,,,,,,
489,0,2.72,6.04861111111111,,,,,,,
490,0,2.74,5.39861111111111,,,,,,,
491,0,2.76,5.14884259259259,,,,,,,
492,0,2.79,4.82986111111111,,,,,,,
493,1.1,2.81,4.48078703703704,,,,,,,
494,0,2.83,4.14976851851852,,,,,,,
495,2.1,2.86,3.86087962962963,,,,,,,
496,10.2,2.89,4.45972222222222,,,,,,,
497,0,2.96,6.74976851851852,,,,,,,
498,0,2.99,5.00138888888889,,,,,,,
499,0,3.02,2.9912037037037,,,,,,,
500,1.5,3.04,2.32013888888889,,,,,,,
501,0,3.06,2.13055555555555,,,,,,,
502,0,3.09,1.98912037037037,,,,,,,
503,0,3.11,1.73935185185185,,,,,,,
504,0,3.13,1.64907407407407,,,,,,,
505,0,3.15,1.64907407407407,,,,,,,
506,0,3.16,1.66111111111111,,,,,,,
507,0,3.14,1.57083333333333,,,,,,,
508,0,3.15,1.58888888888889,,,,,,,
509,0,3.17,1.48958333333333,,,,,,,
510,0.5,3.19,1.42939814814815,,,,,,,
511,0,3.2,1.5587962962963,,,,,,,
512,0,3.22,1.51967592592593,,,,,,,
513,39.3,3.24,2.69930555555556,,,,,,,
514,8.7,3.26,9.04884259259259,,,,,,,
515,9.1,3.29,4.52893518518519,,,,,,,
516,0,3.31,3.13865740740741,,,,,,,
517,9,3.33,2.44953703703704,,,,,,,
518,11.5,3.43,6.19907407407407,,,,,,,
519,0.9,3.45,4.70046296296296,,,,,,,
520,0,3.47,2.88888888888889,,,,,,,
521,0,3.48,2.22083333333333,,,,,,,
522,1.7,3.49,1.98009259259259,,,,,,,
523,0,3.5,2.06134259259259,,,,,,,
524,0,3.5,2.04027777777778,,,,,,,
525,0,3.5,1.91087962962963,,,,,,,
526,2.1,3.49,1.67916666666667,,,,,,,
527,0,3.49,2.03125,,,,,,,
528,0,3.38,1.64907407407407,,,,,,,
529,0,3.37,1.5287037037037,,,,,,,
530,0,3.36,1.29097222222222,,,,,,,
531,0,3.36,1.24884259259259,,,,,,,
532,0,3.36,1.20972222222222,,,,,,,
533,0,3.36,1.17060185185185,,,,,,,
534,0,3.36,1.14953703703704,,,,,,,
535,0,3.37,1.14953703703704,,,,,,,
536,2.4,3.38,1.14953703703704,,,,,,,
537,8.7,3.39,1.27893518518519,,,,,,,
538,1.3,3.46,1.60092592592593,,,,,,,
539,0,3.47,1.41134259259259,,,,,,,
540,0,3.48,1.23078703703704,,,,,,,
541,0,3.5,1.17060185185185,,,,,,,
542,0,3.51,1.14050925925926,,,,,,,
543,0,3.52,1.05023148148148,,,,,,,
544,0,3.53,1.05023148148148,,,,,,,
545,0,3.55,0.965972222222222,,,,,,,
546,15.1,3.56,1.02916666666667,,,,,,,
547,26.5,3.57,3.37037037037037,,,,,,,
548,0,3.62,3.53888888888889,,,,,,,
549,1.4,3.63,1.6400462962963,,,,,,,
550,12.8,3.63,1.41134259259259,,,,,,,
551,1.2,3.64,2.22986111111111,,,,,,,
552,0,3.63,1.82060185185185,,,,,,,
553,0,3.63,1.48055555555556,,,,,,,
554,0.4,3.62,1.23078703703704,,,,,,,
555,1.2,3.61,1.08032407407407,,,,,,,
556,0,3.6,1.0712962962963,,,,,,,
557,1.6,3.58,1.0712962962963,,,,,,,
558,1.1,3.47,1.13148148148148,,,,,,,
559,0.2,3.45,1.23078703703704,,,,,,,
560,0,3.44,1.08032407407407,,,,,,,
561,0,3.43,1.08032407407407,,,,,,,
562,0,3.42,0.953935185185185,,,,,,,
563,0.6,3.42,0.860648148148148,,,,,,,
564,0.5,3.42,0.860648148148148,,,,,,,
565,0.2,3.42,0.854629629629629,,,,,,,
566,0,3.42,0.818518518518519,,,,,,,
567,20.1,3.43,0.914814814814815,,,,,,,
568,0,3.58,1.24884259259259,,,,,,,
569,0,3.59,0.968981481481482,,,,,,,
570,0,3.59,0.869675925925926,,,,,,,
571,0,3.59,0.830555555555556,,,,,,,
572,0,3.59,0.794444444444444,,,,,,,
573,0.7,3.58,0.73125,,,,,,,
574,0,3.57,0.73125,,,,,,,
575,0,3.55,0.719212962962963,,,,,,,
576,0,3.53,0.704166666666667,,,,,,,
577,0,3.51,0.686111111111111,,,,,,,
578,0,3.48,0.671064814814815,,,,,,,
579,0.8,3.34,0.68912037037037,,,,,,,
580,1.4,3.31,0.725231481481482,,,,,,,
581,0,3.28,0.680092592592593,,,,,,,
582,0,3.25,0.634953703703704,,,,,,,
583,0.2,3.23,0.665046296296296,,,,,,,
584,0,3.21,0.695138888888889,,,,,,,
585,2,3.19,0.710185185185185,,,,,,,
586,7.1,3.17,0.755324074074074,,,,,,,
587,0,3.15,0.791435185185185,,,,,,,
588,3,3.13,0.77037037037037,,,,,,,
589,0,3.15,0.73125,,,,,,,
590,1.9,3.14,0.77037037037037,,,,,,,
591,19,3.12,0.761342592592593,,,,,,,
592,0,3.11,1.13148148148148,,,,,,,
593,0,3.1,0.923842592592592,,,,,,,
